sxt_mm,cn_mm,na_mm,c_mm,kf_mm,azm_mm,ct_mm,cip_mm,te_mm,ax_mm,mem_mm,imp_mm,ctx_mm,amc_mm,fep_mm,fox_mm,caz_mm,cro_mm,pip_mm,ob_mm,edta_mm,afb_mm,mk_mm,atm_mm,blee,ampc,carbapenemasas,departamento,ctxm,tem,oxa,shv,mcr1,cmy,ndm,colistina,ac_nalidixico,cloranfenicol,ciprofloxacina,sulfatrimetoprim,gentamicina,azitromicina,amoxicilina,tetraciclina,cefepime,cefoxitina,meropenem,amoxi_clav,ceftazidima,cefotaxima,cefalotina,imipenem,amikacina,ceftriaxona,piperazilina,R_polimixinas,R_fenicoles,R_quinolonas,R_sulfas,R_aminoglucosidos,R_macrolidos,R_betalactamicos,R_carbapenemicos,R_tetraciclinas,count_grupos,MDR3,MDR5,R2_colistina,R2_cloranfenicol,R2_ciprofloxacina,R2_sulfatrimetoprim,R2_gentamicina,R2_azitromicina,R2_amoxicilina,R2_tetraciclina,R2_cefepime,R2_cefoxitina,R2_meropenem,R2_amoxi_clav,R2_ceftazidima,R2_cefotaxima,R2_cefalotina,R2_ac_nalidixico,R2_imipenem,R2_ceftriaxona,R2_amikacina,R2_piperazilina,count_total_resistencias,gyrA,gyrA_parC,qnr,sp_bioquimica,aztreonam,R2_aztreonam,count_total_resistencias2,kleborate/fastani,id_seq,ST,AAC(3)-IId,AAC(3)-IIe,AAC(3)-VIa,AAC(6')-Ian,AAC(6')-Ib-cr,AAC(6')-Ib7,AAC(6')-Ib9,AAC(6')-Il,ANT(2'')-Ia,ANT(3'')-IIa,APH(3'')-Ib,APH(3')-IIa,APH(3')-Ia,APH(3')-VIa,APH(6)-Id,CMY-59,CTX-M-14,CTX-M-15,CTX-M-2,CTX-M-27,CTX-M-3,CTX-M-55,ErmB,FosA3,FosA5,FosA6,KPC-1,LAP-2,LEN-17,MCR-1,MCR-1.11,NDM-1,OKP-A-2,OKP-B-3,OXA-1,OXA-10,OXA-4,OXY-1-1,OXY-1-2,OXY-1-4,OXY-4-1,OXY-5-1,OXY-6-1,OXY-6-4,PER-1,PER-2,QnrB17,QnrB20,QnrB5,QnrB62,QnrS1,QnrVC1,SAT-1,SHV-101,SHV-106,SHV-11,SHV-110,SHV-134,SHV-182,SHV-187,SHV-26,SHV-27,TEM-1,TEM-104,TEM-141,TEM-150,TEM-176,TLA-1,VEB-9,aadA16,aadA2,aadA5,aphA15,arr-3,catB3,catI,catII,cmlA1,cmlA4,cmlA5,cmlB1,dfrA1,dfrA12,dfrA14,dfrA15,dfrA17,dfrA21,dfrA27,dfrA5,dfrA6,dfrA7,dfrA8,floR,linG,lnuG,mphA,mphB,mphE,msrE,oqxA,oqxB,sul1,sul2,sul3,tet(A),tet(B),tet(C),tet(D),tetM,blaCMY,blaCTXM,blaKPC,blaOXA,blaSHV,blaTEM,mcr,NDM,st2
26,20,6,27,6,14,13,22,19,6,11,14,12,6,10,15,19,6,6,6,6,6,18,6,0,0,1,,0,0,0,1,0,0,0,Intermedio,Resistente,Sensible,Intermedio,Sensible,Sensible,Sensible,Resistente,Sensible,Resistente,Intermedio,Resistente,Resistente,Intermedio,Resistente,Resistente,Resistente,Sensible,Resistente,Resistente,0,0,1,0,0,0,1,1,0,3,MDR3,No MDR5,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,10,No,Sí,No,Klebsiella,Resistente,1,10,Klebsiella variicola subsp. variicola,718,ST2048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ST-ST2048
30,22,6,22,28,12,12,22,20,6,34,30,38,30,36,24,30,40,22,10,30,6,29,36,0,0,0,,0,0,0,0,0,0,0,Intermedio,Resistente,Sensible,Intermedio,Sensible,Sensible,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,1,0,0,1,1,0,0,3,MDR3,No MDR5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,No,Sí,No,Klebsiella,Sensible,0,3,ecoli,719,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ND
6,22,18,24,18,19,13,22,6,6,34,30,11,19,8,22,6,16,14,15,6,6,19,6,1,0,0,,0,1,1,0,1,0,0,Intermedio,Intermedio,Sensible,Intermedio,Resistente,Sensible,Sensible,Resistente,Resistente,Resistente,Sensible,Sensible,Sensible,Resistente,Resistente,Sensible,Sensible,Sensible,Resistente,Resistente,0,0,0,1,0,0,1,0,1,3,MDR3,No MDR5,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,8,No,No,No,Escherichia coli,Resistente,1,8,ecoli,720,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ND
28,19,20,22,20,17,12,26,6,22,29,26,32,22,30,23,30,26,23,16,7,6,19,30,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,1,1,No MDR3,No MDR5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No,No,No,Escherichia coli,Sensible,0,1,ecoli,721,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ND
26,20,28,26,22,20,12,30,6,24,33,30,34,28,30,25,28,28,27,19,6,6,19,34,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,1,1,No MDR3,No MDR5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No,No,No,Escherichia coli,Sensible,0,1,ecoli,722,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ST-10
6,22,24,26,20,30,14,24,6,6,34,30,34,20,34,26,32,34,14,18,20,6,20,34,1,0,1,,0,1,0,0,0,0,0,Sensible,Sensible,Sensible,Intermedio,Resistente,Sensible,Sensible,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Resistente,0,0,0,1,0,0,1,0,1,3,MDR3,No MDR5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,No,No,No,Escherichia coli,Sensible,0,4,ecoli,723,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,ST-394
16,24,18,6,22,24,12,26,6,6,32,28,38,20,36,28,32,32,14,18,16,6,21,36,0,0,0,,0,1,0,0,0,0,0,Intermedio,Intermedio,Resistente,Intermedio,Sensible,Sensible,Sensible,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Resistente,0,1,0,0,0,0,1,0,1,3,MDR3,No MDR5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,No,No,No,Escherichia coli,Sensible,0,4,ecoli,724,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,ST-117
6,20,6,28,22,18,12,26,6,24,30,28,34,24,32,26,26,30,24,18,20,6,18,34,0,0,0,,0,0,0,0,0,0,0,Intermedio,Resistente,Sensible,Intermedio,Resistente,Sensible,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,1,1,0,0,0,0,1,3,MDR3,No MDR5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,No,Sí,No,Escherichia coli,Sensible,0,3,ecoli,725,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ST-757
6,20,12,6,6,20,12,26,26,6,18,18,6,6,17,6,6,6,10,6,10,6,6,14,0,0,0,,0,0,1,0,0,0,1,Intermedio,Resistente,Resistente,Intermedio,Resistente,Sensible,Sensible,Resistente,Sensible,Resistente,Resistente,Resistente,Resistente,Resistente,Resistente,Resistente,Resistente,Resistente,Resistente,Resistente,0,1,1,1,1,0,1,1,0,6,MDR3,MDR5,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,15,No,Sí,No,Escherichia coli,Resistente,1,15,ecoli,726,12271,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ST-12271
28,22,26,26,24,24,12,32,26,26,36,32,34,26,34,30,30,34,28,20,8,6,20,36,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,727,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ND
28,22,28,28,22,24,14,38,28,22,32,30,36,24,34,26,30,32,30,20,12,6,22,38,0,0,0,,0,0,0,0,0,0,0,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,728,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-452
30,20,28,28,22,20,12,34,28,24,34,32,34,28,34,26,26,30,28,18,10,6,19,34,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,729,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-10
13,6,6,24,12,6,12,22,26,6,32,30,31,30,34,28,32,32,14,15,14,6,21,34,0,0,0,,0,1,0,0,0,0,0,Intermedio,Resistente,Sensible,Intermedio,Intermedio,Resistente,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Resistente,0,0,1,0,1,1,1,0,0,4,MDR3,No MDR5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,6,No,Sí,No,Escherichia coli,Sensible,0,6,ecoli,730,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ST-10
12,6,6,23,13,6,11,26,26,6,33,29,30,22,32,28,30,32,10,15,16,6,22,32,0,0,0,,0,1,0,0,0,0,0,Intermedio,Resistente,Sensible,Intermedio,Intermedio,Resistente,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Resistente,0,0,1,0,1,1,1,0,0,4,MDR3,No MDR5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,6,No,Sí,No,Escherichia coli,Sensible,0,6,ecoli,731,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ST-10
13,6,6,23,19,6,12,23,26,6,33,28,34,19,32,27,30,30,11,15,14,6,27,30,0,0,0,,0,1,0,0,0,0,0,Intermedio,Resistente,Sensible,Intermedio,Intermedio,Resistente,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Resistente,0,0,1,0,1,1,1,0,0,4,MDR3,No MDR5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,No,Sí,No,Escherichia coli,Sensible,0,5,ecoli,734,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-10
10,6,6,22,17,6,12,20,26,6,33,27,32,22,34,26,28,30,10,15,14,6,20,31,0,0,0,,0,1,0,0,0,0,0,Intermedio,Resistente,Sensible,Resistente,Resistente,Resistente,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Resistente,0,0,1,1,1,1,1,0,0,5,MDR3,MDR5,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7,No,No,Sí,Escherichia coli,Sensible,0,7,ecoli,735,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-10
22,6,20,28,22,6,13,26,28,6,33,30,36,22,34,28,32,37,14,16,14,6,22,36,0,0,0,,0,1,0,0,0,0,0,Intermedio,Sensible,Sensible,Intermedio,Sensible,Resistente,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Resistente,0,0,0,0,1,1,1,0,0,3,MDR3,No MDR5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,No,No,No,Escherichia coli,Sensible,0,4,ecoli,736,3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ST-3877
30,19,26,6,20,20,12,35,9,25,34,30,32,24,32,24,29,29,24,24,16,6,21,20,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,1,0,0,0,0,0,0,1,2,No MDR3,No MDR5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,No,No,No,Escherichia coli,Intermedio,0,2,ecoli,737,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ST-10
25,29,6,20,6,15,15,16,6,6,24,21,22,10,22,20,20,16,6,6,20,6,15,12,1,0,1,,0,0,0,0,0,0,0,Sensible,Resistente,Sensible,Resistente,Sensible,Sensible,Sensible,Resistente,Resistente,Intermedio,Sensible,Sensible,Resistente,Intermedio,Resistente,Resistente,Intermedio,Intermedio,Resistente,Resistente,0,0,1,0,0,0,1,0,1,3,MDR3,No MDR5,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,9,No,No,Sí,Klebsiella,Resistente,1,9,ecoli,738,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-216
31,20,26,28,20,20,13,34,26,23,34,30,32,28,32,26,29,32,28,17,20,6,22,34,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,739,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-216
30,20,26,23,18,17,13,34,25,23,34,31,34,28,32,26,36,34,28,20,18,6,22,36,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,740,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-607
20,10,6,28,18,20,13,13,25,6,34,29,35,25,34,26,32,30,16,18,18,6,20,38,0,0,0,,0,0,0,0,0,0,0,Intermedio,Resistente,Sensible,Resistente,Sensible,Resistente,Sensible,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Resistente,0,0,1,0,1,0,1,0,0,3,MDR3,No MDR5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,No,No,Sí,Escherichia coli,Sensible,0,5,ecoli,741,1011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,ST-1011
27,20,22,24,19,18,12,28,25,23,30,32,34,28,34,26,32,30,25,17,22,6,23,36,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,742,1011,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,ST-1011
31,22,6,22,21,14,13,6,23,6,35,32,33,18,30,22,30,32,16,6,21,6,21,35,0,0,0,,1,0,1,0,0,0,0,Intermedio,Resistente,Sensible,Resistente,Sensible,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Resistente,0,0,1,0,0,0,1,0,0,2,No MDR3,No MDR5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,No,No,Sí,Klebsiella,Sensible,0,4,ecoli,743,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-399
